V79.0	V790	Driver injured in collision with other and unspecified motor vehicles in nontraffic accident	Lái xe bị thương khi va chạm với xe có động cơ khác không rõ đặc điểm không phải do tai nạn giao thông
V79.1	V791	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident	Người đi xe bị thương khi va chạm với xe có động cơ khác không rõ đặc điểm không phải do tai nạn giao thông
V79.2	V792	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident	Người trên xe buýt (bus) không rõ đặc điểm bị thương khi va chạm với xe động cơ khác không rõ đặc điểm không phải do tai nạn giao thông
V79.3	V793	Bus occupant [any] injured in unspecified nontraffic accident	người trên xe buýt (bus) bị thương không do tai nạn giao thông không rõ đặc điểm
V79.4	V794	Driver injured in collision with other and unspecified motor vehicles in traffic accident	Lái xe bị thương trong va chạm với xe động cơ không rõ đặc điểm khác trong tai nạn giao thông
V79.5	V795	Passenger injured in collision with other and unspecified motor vehicles in traffic accident	Người đi xe bị thương trong va chạm với xe động cơ không rõ đặc điểm khác trong tai nạn giao thông
V79.6	V796	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident	Người trên xe buýt (bus) không rõ đặc điểm bị thương khi va chạm với xe động cơ không rõ đặc điểm khác trong tai nạn giao thông
V79.8	V798	Bus occupant [any] injured in other specified transport accidents	Người trên xe buýt (bus) bị thương trong tai nạn giao thông có biết đặc điểm
V79.9	V799	Bus occupant [any] injured in unspecified traffic accident	Người trên xe buýt (bus) bị thương trong tai nạn giao thông không rõ đặc điểm
V80	V80	Animal-rider or occupant of animal-drawn vehicle injured in transport accident	Người cưỡi súc vật hay người trên xe súc vật kéo bị thương trong TNGT
V80.0	V800	Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident	Người cưỡi súc vật hay người trên xe bị thương do ngã từ hay ném đi từ súc vật hay xe súc vật kéo trong tai nạn không có va chạm
V80.1	V801	Rider or occupant injured in collision with pedestrian or animal	Người cưỡi súc vật hay người trên xe bị thương do va chạm với người đi bộ hay súc vật
V80.2	V802	Rider or occupant injured in collision with pedal cycle	Người cưỡi súc vật hay người trên xe bị thương do va chạm với xe đạp
V80.3	V803	Rider or occupant injured in collision with two- or three-wheeled motor vehicle	Người cưỡi súc vật hay người trên xe bị thương do va chạm với xe mô tô 2 hay 3 bánh
V80.4	V804	Rider or occupant injured in collision with car, pick-up truck, van, heavy transport vehicle or bus	Người cưỡi súc vật hay người trên xe bị thương do va chạm với ô tô, xe đầu kéo, xe tải, tải nặng hay xe bus
V80.5	V805	Rider or occupant injured in collision with other specified motor vehicle	Người cưỡi súc vật hay người trên xe bị thương do va chạm với xe có động cơ có biết đặc điểm khác
V80.6	V806	Rider or occupant injured in collision with railway train or railway vehicle	Người cưỡi súc vật hay người trên xe bị thương do va chạm với tầu hỏa hay phương tiện đi trên ray
V80.7	V807	Rider or occupant injured in collision with other nonmotor vehicle	Người cưỡi súc vật hay người trên xe bị thương do va chạm với xe có động cơ khác
V80.8	V808	Rider or occupant injured in collision with fixed or stationary object	Người cưỡi súc vật hay người trên xe bị thương trong va chạm với vật cố định hay tĩnh vật
V80.9	V809	Rider or occupant injured in other and unspecified transport accidents	Người cưỡi súc vật hay người trên xe bị thương trong tai nạn giao thông không biết rõ đặc điểm khác
V81	V81	Occupant of railway train or railway vehicle injured in transport accident	Người đi tầu hỏa (NĐTH) hay ô tô ray (OTR) bị thương trong Tai nạn giao thông (Tai nạn xe cộ)
V81.0	V810	Occupant of railway train or railway vehicle injured in collision with motor vehicle in nontraffic accident	Công nhân đường sắt hoặc phương tiện chạy trên ray bị thương khi va chạm với xe có động cơ trong tai nạn không phải do giao thông
V81.1	V811	Occupant of railway train or railway vehicle injured in collision with motor vehicle in traffic accident	Công nhân đường sắt hoặc phương tiện chạy trên ray bị thương khi va chạm với xe có động cơ trong tai nạn giao thông
V81.2	V812	Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock	Công nhân đường sắt hoặc phương tiện chạy trên ray bị thương khi va chạm với hay bị đập bởi khối hàng hóa lăn
V81.3	V813	Occupant of railway train or railway vehicle injured in collision with other object	Công nhân đường sắt hoặc phương tiện chạy trên ray bị thương khi va chạm với vật khác
V81.4	V814	Person injured while boarding or alighting from railway train or railway vehicle	Người bị thương khi lên hay xuống tầu hay phương tiện đi trên ray
V81.5	V815	Occupant of railway train or railway vehicle injured by fall in railway train or railway vehicle	Hành khách đi tàu hoặc phương tiện chạy trên ray bị thương do ngã trong tầu hay phương tiện đi trên ray
V81.6	V816	Occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle	Hành khách đi tàu hoặc phương tiện chạy trên ray bị thương do ngã từ tầu hỏa hay phương tiện đi trên ray
V81.7	V817	Occupant of railway train or railway vehicle injured in derailment without antecedent collision	Hành khách đi tàu hoặc phương tiện chạy trên ray bị thương khi tầu hay OTR trật bánh mà không có va chạm trước đó
V81.8	V818	Occupant of railway train or railway vehicle injured in other specified railway accidents	Hành khách đi tàu hoặc phương tiện chạy trên ray bị thương trong những tai nạn đường sắt biết rõ đặc điểm
V81.9	V819	Occupant of railway train or railway vehicle injured in unspecified railway accident	Hành khách đi tàu hoặc phương tiện chạy trên ray bị thương trong tai nạn đường sắt không rõ đặc điểm
V82	V82	Occupant of streetcar injured in transport accident	Người dùng xe điện bị thương trong Tai nạn giao thông (Tai nạn xe cộ)
V82.0	V820	Occupant of streetcar injured in collision with motor vehicle in nontraffic accident	Hành khách xe điện bị thương khi va chạm với xe có động cơ trong tai nạn không phải tai nạn giao thông
V82.1	V821	Occupant of streetcar injured in collision with motor vehicle in traffic accident	Hành khách xe điện bị thương khi va chạm với xe có động cơ trong tai nạn giao thông
V82.2	V822	Occupant of streetcar injured in collision with or hit by rolling stock	Hành khách xe điện bị thương khi va chạm với hay bị đập bởi khối hàng hóa bị lăn
V82.3	V823	Occupant of streetcar injured in collision with other object	Hành khách xe điện bị thương khi va chạm với vật khác
V82.4	V824	Person injured while boarding or alighting from streetcar	Hành khách xe điện bị thương khi lên hay xuống xe
V82.5	V825	Occupant of streetcar injured by fall in streetcar	Hành khách xe điện bị thương do ngã trên xe điện
V82.6	V826	Occupant of streetcar injured by fall from streetcar	Hành khách xe điện bị thương khi ngã từ xe điện
V82.7	V827	Occupant of streetcar injured in derailment without antecedent collision	Hành khách xe điện bị thương khi trật bánh mà không có va chạm trước đó
V82.8	V828	Occupant of streetcar injured in other specified transport accidents	Hành khách xe điện bị thương trong tai nạn giao thông khác có biết đặc điểm
V82.9	V829	Occupant of streetcar injured in unspecified traffic accident	Hành khách xe điện bị thương trong tai nạn giao thông không biết rõ đặc điểm
V83	V83	Occupant of special vehicle mainly used on industrial premises injured in transport accident	Người đi xe sử dụng riêng biệt trong khuôn viên công nghiệp bị thương trong Tai nạn giao thông (Tai nạn xe cộ)
V83.0	V830	Driver of special industrial vehicle injured in traffic accident	Lái xe của xe đặc chủng công nghiệp bị thương trong tai nạn giao thông
V83.1	V831	Passenger of special industrial vehicle injured in traffic accident	Người đi xe công nghiệp bị thương trong tai nạn giao thông
V83.2	V832	Person on outside of special industrial vehicle injured in traffic accident	Người ở bên ngoài xe công nghiệp bị thương trong tai nạn giao thông
V83.3	V833	Unspecified occupant of special industrial vehicle injured in traffic accident	Người của xe công nghiệp không rõ đặc điểm bị thương trong tai nạn giao thông
V83.4	V834	Person injured while boarding or alighting from special industrial vehicle	Người bị thương khi lên xuống xe công nghiệp
V83.5	V835	Driver of special industrial vehicle injured in nontraffic accident	Lái xe của xe công nghiệp bị thương không phải do tai nạn giao thông
V83.6	V836	Passenger of special industrial vehicle injured in nontraffic accident	Người đi xe công nghiệp bị thương không phải do tai nạn giao thông
V83.7	V837	Person on outside of special industrial vehicle injured in nontraffic accident	Người ở ngoài xe công nghiệp bị thương trong tai nạn không phải giao thông
V83.9	V839	Unspecified occupant of special industrial vehicle injured in nontraffic accident	Người của xe công nghiệp không rõ đặc điểm bị thương tai nạn không phải giao thông
V84	V84	Occupant of special vehicle mainly used in agriculture injured in transport accident	Người đi xe chuyên dùng sử dụng trong nông nghiệp bị thương trong Tai nạn giao thông (Tai nạn xe cộ)
V84.0	V840	Driver of special agricultural vehicle injured in traffic accident	Lái xe chuyên dùng trong nông nghiệp (xe nông nghiệp) bị thương trong tai nạn giao thông
V84.1	V841	Passenger of special agricultural vehicle injured in traffic accident	Người đi xe nông nghiệp bị thương trong tai nạn giao thông
V84.2	V842	Person on outside of special agricultural vehicle injured in traffic accident	Người ở bên ngoài xe nông nghiệp bị thương trong tai nạn giao thông
V84.3	V843	Unspecified occupant of special agricultural vehicle injured in traffic accident	Người của xe nông nghiệp không rõ đặc điểm bị thương trong tai nạn giao thông
V84.4	V844	Person injured while boarding or alighting from special agricultural vehicle	Người bị thương khi lên xuống xe nông nghiệp
V84.5	V845	Driver of special agricultural vehicle injured in nontraffic accident	Lái xe của xe nông nghiệp bị thương không phải do tai nạn giao thông
V84.6	V846	Passenger of special agricultural vehicle injured in nontraffic accident	Người đi xe nông nghiệp bị thương không phải do tai nạn giao thông
V84.7	V847	Person on outside of special agricultural vehicle injured in nontraffic accident	Người ở bên ngoài xe nông nghiệp bị thương không phải do tai nạn giao thông
V84.9	V849	Unspecified occupant of special agricultural vehicle injured in nontraffic accident	Người ở xe nông nghiệp không rõ đặc điểm bị thương không phải do tai nạn giao thông
V85	V85	Occupant of special construction vehicle injured in transport accident	Người đi xe đặc chủng xây dựng bị thương trong TNGT
V85.0	V850	Driver of special construction vehicle injured in traffic accident	Lái xe của xe xây dựng bị thương trong tai nạn giao thông
V85.1	V851	Passenger of special construction vehicle injured in traffic accident	Người đi trên xe xây dựng bị thương trong tai nạn giao thông
V85.2	V852	Person on outside of special construction vehicle injured in traffic accident	Người ở bên ngoài xe xây dựng bị thương trong tai nạn giao thông
V85.3	V853	Unspecified occupant of special construction vehicle injured in traffic accident	Người trên xe xây dựng không rõ đặc điểm bị thương trong tai nạn giao thông
V85.4	V854	Person injured while boarding or alighting from special construction vehicle	Người bị thương trong khi lên xuống xe xây dựng
V85.5	V855	Driver of special construction vehicle injured in nontraffic accident	Lái xe của xe xây dựng bị thương không phải do tai nạn giao thông
V85.6	V856	Passenger of special construction vehicle injured in nontraffic accident	Người đi xe xây dựng bị thương không phải do tai nạn giao thông
V85.7	V857	Person on outside of special construction vehicle injured in nontraffic accident	Người ở bên ngoài xe xây dựng bị thương không phải do tai nạn giao thông
V85.9	V859	Unspecified occupant of special construction vehicle injured in nontraffic accident	Người của xe xây dựng không rõ đặc điểm bị thương không phải do tai nạn giao thông
V86	V86	Occupant of special all-terrain or other motor vehicle designed primarily for off-road use, injured in transport accident	Người đi xe đặc chủng mọi địa hình hay xe có động cơ khác thiết kế nguyên thủy cho sử dụng ngoài quốc lộ (XNQL) bị thương trong Tai nạn giao thông (Tai nạn xe cộ)
V86.0	V860	Driver of all-terrain or other off-road motor vehicle injured in traffic accident	Lái xe địa hình hay xe máy địa hình bị thương trong tai nạn giao thông
V86.1	V861	Passenger of all-terrain or other off-road motor vehicle injured in traffic accident	Người đi xe địa hình hay xe máy địa hình bị thương trong tai nạn giao thông
V86.2	V862	Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident	Người ở bên ngoài xe địa hình hay xe máy địa hình bị thương trong tai nạn giao thông
V86.3	V863	Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident	Người ở xe địa hình hay xe máy địa hình không rõ đặc điểm bị thương trong tai nạn giao thông
V86.4	V864	Person injured while boarding or alighting from all-terrain or other off-road motor vehicle	Người bị thương trong khi lên xuống xe địa hình hay xe máy địa hình
V86.5	V865	Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident	Lái xe của xe địa hình hay xe máy địa hình bị thương không phải do tai nạn giao thông
V86.6	V866	Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident	Người đi xe địa hình hay xe máy địa hình bị thương không phải do tai nạn giao thông
V86.7	V867	Person on outside of all-terrain or other off-road motor vehicle injured in nontraffic accident	Người ở bên ngoài xe địa hình hay xe máy địa hình bị thương không phải do tai nạn giao thông
V86.9	V869	Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident	Người trên xe địa hình hay xe máy địa hình không rõ đặc điểm bị thương không phải do tai nạn giao thông
V87	V87	Traffic accident of specified type but victim s mode of transport unknown	Tai nạn giao thông không rõ phương tiện vận tải của nạn nhân
V87.0	V870	Person injured in collision between car and two- or three-wheeled motor vehicle (traffic)	Người bị thương trong va chạm giữa ô tô và xe mô tô 2 hay 3 bánh (do giao thông)
V87.1	V871	Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle (traffic)	Người bị thương trong va chạm giữa xe động cơ và mô tô 2 hay 3 bánh (do giao thông)
V87.2	V872	Person injured in collision between car and pick-up truck or van (traffic)	Người bị thương trong va chạm giữa ô tô và xe tải thu góp hay xe tải (do giao thông)
V87.3	V873	Person injured in collision between car and bus (traffic)	Người bị thương trong va chạm giữa ô tô và xe buýt (do giao thông)
V87.4	V874	Person injured in collision between car and heavy transport vehicle (traffic)	Người bị thương trong va chạm giữa ô tô và xe tải nặng (do giao thông)
V87.5	V875	Person injured in collision between heavy transport vehicle and bus (traffic)	Người bị thương trong va chạm giữa xe tải nặng và xe bus (do giao thông)
V87.6	V876	Person injured in collision between railway train or railway vehicle and car (traffic)	Người bị thương trong va chạm giữa tầu hỏa hay phương tiện đi trên ray và ô tô (do giao thông)
V87.7	V877	Person injured in collision between other specified motor vehicles (traffic)	Người bị thương trong va chạm các xe động cơ đặc chủng khác (do giao thông)
V87.8	V878	Person injured in other specified noncollision transport accidents involving motor vehicle (traffic)	Người bị thương trong tai nạn giao thông biết đặc điểm không có va chạm của xe có động cơ (do giao thông)
V87.9	V879	Person injured in other specified (collision)(noncollision) transport accidents involving nonmotor vehicle (traffic)	Người bị thương trong tai nạn giao thông biết đặc điểm (có va chạm) (không va chạm) của xe không có động cơ (do giao thông)
V88	V88	Nontraffic accident of specified type but victim s mode of transport unknown	Tai nạn không phải do TNGT đặc biệt nhưng không biết phương tiện giao thông của nạn nhân
V88.0	V880	Person injured in collision between car and two- or three-wheeled motor vehicle, nontraffic	Người bị thương trong va chạm giữa ô tô và mô tô 2 hay 3 bánh (không phải do giao thông)
V88.1	V881	Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle, nontraffic	Người bị thương trong va chạm giữa xe có động cơ khác và mô tô 2 hay 3 bánh không phải do giao thông
V88.2	V882	Person injured in collision between car and pick-up truck or van, nontraffic	Người bị thương trong va chạm giữa ô tô và xe tải thu góp hay tải không phải do giao thông
V88.3	V883	Person injured in collision between car and bus, nontraffic	Người bị thương trong va chạm giữa ô tô và xe bus không phải do giao thông
V88.4	V884	Person injured in collision between car and heavy transport vehicle, nontraffic	Người bị thương trong va chạm giữa ô tô và xe tải nặng không phải do giao thông
V88.5	V885	Person injured in collision between heavy transport vehicle and bus, nontraffic	Người bị thương trong va chạm giữa xe tải nặng và bus không phải do giao thông
V88.6	V886	Person injured in collision between railway train or railway vehicle and car, nontraffic	Người bị thương trong va chạm giữa tầu hỏa hay phương tiện đi trên ray với ô tô không phải giao thông
V88.7	V887	Person injured in collision between other specified motor vehicles, nontraffic	Người bị thương trong va chạm giữa các xe có động cơ biết rõ đặc điểm khác không phải giao thông
V88.8	V888	Person injured in other specified noncollision transport accidents involving motor vehicle, nontraffic	Người bị thương trong tai nạn giao thông biết rõ đặc điểm khác, không có va chạm, liên quan đến xe động cơ, không phải do giao thông
V88.9	V889	Person injured in other specified (collision)(noncollision) transport accidents involving nonmotor vehicle, nontraffic	Người bị thương trong tai nạn giao thông khác biết rõ đặc điểm (có va chạm) (không có va chạm) liên quan đến xe không động cơ, không phải do giao thông
V89	V89	Motor- or nonmotor-vehicle accident, type of vehicle unspecified	Tai nạn xe có hay không có động cơ không biết loại xe
V89.0	V890	Person injured in unspecified motor-vehicle accident, nontraffic	Người bị thương trong tai nạn xe động cơ không biết rõ đặc điểm, không phải do giao thông
V89.1	V891	Person injured in unspecified nonmotor-vehicle accident, nontraffic	Người bị thương trong tai nạn xe không có động cơ, không rõ đặc điểm, không phải do giao thông không phải do giao thông
V89.2	V892	Person injured in unspecified motor-vehicle accident, traffic	Người bị thương trong tai nạn xe có động cơ không biết rõ đặc điểm, giao thông
V89.3	V893	Person injured in unspecified nonmotor-vehicle accident, traffic	Người bị thương trong tai nạn xe không động cơ không biết rõ đặc điểm, giao thông
V89.9	V899	Person injured in unspecified vehicle accident	Người bị thương trong Tai nạn giao thông không rõ đặc điểm
V90	V90	Accident to watercraft causing drowning and submersion	Tai nạn đường thủy gây ngã xuống nước, ngập nước
V91	V91	Accident to watercraft causing other injury	Tai nạn phương tiện giao thông thủy gây thương tổn khác
V92	V92	Water-transport-related drowning and submersion without accident to watercraft	Ngã và ngạt nước liên quan tới phương tiện giao thông đường thủy mà không có tai nạn do phương tiện gây ra
V93	V93	Accident on board watercraft without accident to watercraft, not causing drowning and submersion	Tai nạn trên phương tiện thủy không có tai nạn của phương tịên, không gây ngã xuống nước hay ngập nước
V94	V94	Other and unspecified water transport accidents	Các tai nạn giao thông không rõ đặc điểm khác
V95	V95	Accident to powered aircraft causing injury to occupant	Tai nạn do phương tiện bay có động cơ gây tổn thương cho người đi
V95.0	V950	Helicopter accident injuring occupant	Tai nạn máy bay trực thăng làm bị thương người đi máy bay
V95.1	V951	Ultralight, microlight or powered-glider accident injuring occupant	Tai nạn tầu lượn hay có động cơ gây thương tích cho hành khách đi tàu
V95.2	V952	Accident to other private fixed-wing aircraft, injuring occupant	Tai nạn của máy bay tư, cánh cố định khác, gây thương tổn người đi máy bay
V95.3	V953	Accident to commercial fixed-wing aircraft, injuring occupant	Tai nạn của máy bay thương mại cánh cố định, gây thương tổn cho người đi máy bay
V95.4	V954	Spacecraft accident injuring occupant	Tai nạn tầu vũ trụ làm thương tổn người trên tầu
V95.8	V958	Other aircraft accidents injuring occupant	Tai nạn máy bay khác làm thương tổn người trên máy bay
V95.9	V959	Unspecified aircraft accident injuring occupant	Tai nạn máy bay khác không rõ đặc điểm làm thương tổn người trên máy bay
V96	V96	Accident to nonpowered aircraft causing injury to occupant	Tai nạn của phương tiện bay không động cơ làm bị thương người trên tầu
V96.0	V960	Balloon accident injuring occupant	Tai nạn kinh khí cầu tổn thương người đi trên đó
V96.1	V961	Hang-glider accident injuring occupant	Tai nạn tầu lượn treo tổn thương người đi trên đó
V96.2	V962	Glider (nonpowered) accident injuring occupant	Tai nạn tầu lượn (không động cơ) tổn thương người đi trên đó
V96.8	V968	Other nonpowered-aircraft accidents injuring occupant	Các tai nạn phương tiện bay không động cơ khác, thương tổn người đi trên đó
V96.9	V969	Unspecified nonpowered-aircraft accident injuring occupant	Tai nạn không rõ đặc điểm của phương tiện động cơ gây thương tổn người đi trên đó
V97	V97	Other specified air transport accidents	Các tai nạn do phương tịên bay đặc biệt khác
V97.0	V970	Occupant of aircraft injured in other specified air transport accidents	Người ở trên phương tiện bay bị thương trong tai nạn hàng không đặc biệt khác
V97.1	V971	Person injured while boarding or alighting from aircraft	Người bị thương khi lên xuống máy bay
V97.2	V972	Parachutist injured in air transport accident	Người nhẩy dù bị thương trong tai nạn hàng không
V97.3	V973	Person on ground injured in air transport accident	Người ở mặt đất bị thương trong tai nạn hàng không
V97.8	V978	Other air transport accidents, not elsewhere classified	Các tai nạn hàng không khác chưa phân loại nơi khác
V98	V98	Other specified transport accidents	Các Tai nạn do xe cộ khác
V99	V99	Unspecified transport accident	Tai nạn xe cộ không rõ đặc điểm
W00	W00	Fall on same level involving ice and snow	Ngã trên cùng một mặt bằng liên quan băng và tuyết
W01	W01	Fall on same level from slipping, tripping and stumbling	Ngã trên cùng mặt bằng do trượt, vấp và lộn nhào
W02	W02	Fall involving ice-skates, skis, roller-skates or skateboards	Ngã liên quan trượt băng, ski, trượt bánh xe (patanh) hay trên thanh trượt
W03	W03	Other fall on same level due to collision with, or pushing by, another person	Ngã khác trên cùng mặt bằng do va chạm với, bị đẩy bởi người khác
W04	W04	Fall while being carried or supported by other persons	Ngã khi đang được người khác bế, vác
W05	W05	Fall involving wheelchair	Ngã liên quan đến ghế xe đẩy
W06	W06	Fall involving bed	Ngã liên quan đến giường
W07	W07	Fall involving chair	Ngã ghế
W08	W08	Fall involving other furniture	Ngã liên quan đến đồ đạc khác
W09	W09	Fall involving playground equipment	Ngã liên quan đến đồ chơi ở sân
W10	W10	Fall on and from stairs and steps	Ngã trên và từ bậc thang, bậc thềm
W11	W11	Fall on and from ladder	Ngã trên và từ thang
W12	W12	Fall on and from scaffolding	Ngã trên và từ dàn giáo
W13	W13	Fall from, out of or through building or structure	Ngã từ, ra ngoài hay qua nhà, kiến trúc
W14	W14	Fall from tree	Ngã cây
W15	W15	Fall from cliff	Ngã vách đá
W16	W16	Diving or jumping into water causing injury other than drowning or submersion	Nhẩy lao đầu hay nhẩy xuống nước gây chấn thương khác với ngã xuống nước hay ngập nước
W17	W17	Other fall from one level to another	Ngã khác từ một mức này đến mức khác
W18	W18	Other fall on same level	Ngã khác cùng mức
W19	W19	Unspecified fall	Ngã không rõ đặc điểm
W20	W20	Struck by thrown, projected or falling object	Bị tác động của vật ném, tung hay đang rơi
W21	W21	Striking against or struck by sports equipment	Va phải hay bị đập bởi dụng cụ thể thao
W22	W22	Striking against or struck by other objects	Va phải hay bị đập bởi vật khác
W23	W23	Caught, crushed, jammed or pinched in or between objects	Bị bắt, kẹp, ép hay cấu trong hay giữa các vật
W24	W24	Contact with lifting and transmission devices, not elsewhere classified	Tiếp xúc với dụng cụ nâng, truyền không được xếp loại ở nơi khác
W25	W25	Contact with sharp glass	Tiếp xúc với kính nhọn
W26	W26	Contact with knife, sword or dagger	Tiếp xúc với dao, kiếm, dao găm
W27	W27	Contact with nonpowered hand tool	Tiếp xúc với dụng cụ thủ công không động cơ
W28	W28	Contact with powered lawnmower	Tiếp xúc với máy xén cỏ
W29	W29	Contact with other powered hand tools and household machinery	Tiếp xúc với dụng cụ thủ công có động cơ khác và máy nội trợ
W30	W30	Contact with agricultural machinery	Tiếp xúc với máy nông nghiệp
W31	W31	Contact with other and unspecified machinery	Tiếp xúc với máy khác không rõ đặc điểm
W32	W32	Handgun discharge	Đạn súng tay
W33	W33	Rifle, shotgun and larger firearm discharge	Đạn súng có rãnh xoắn, súng ngắn, súng dài
W34	W34	Discharge from other and unspecified firearms	Đạn của súng tay khác không rõ đặc điểm
W35	W35	Explosion and rupture of boiler	Nổ vỡ bình hơi nước
W36	W36	Explosion and rupture of gas cylinder	Nổ, vỡ bình ga
W37	W37	Explosion and rupture of pressurized tyre, pipe or hose	Nổ và vỡ lốp, ống dẫn hay vòi có điều hòa áp lực
W38	W38	Explosion and rupture of other specified pressurized devices	Nổ và vỡ các dụng cụ khác không rõ đặc điểm có điều hòa áp lực
W39	W39	Discharge of firework	Nổ pháo hoa
W40	W40	Explosion of other materials	Nổ vật tư khác
W41	W41	Exposure to high-pressure jet	Bị ảnh hưởng tia áp lực cao
W42	W42	Exposure to noise	Ảnh hưởng tiếng ồn
W43	W43	Exposure to vibration	ảnh hưởng độ rung
W44	W44	Foreign body entering into or through eye or natural orifice	Dị vật vào trong hay đi qua mắt hay lỗ tự nhiên
W45	W45	Foreign body or object entering through skin	Dị vật vào qua da
W46	W46	Contact with hypodermic needle	Tiếp xúc với kim tiêm dưới da
W49	W49	Exposure to other and unspecified inanimate mechanical forces	Bị ảnh hưởng của lực cơ học bất động khác không rõ đặc điểm
W50	W50	Hit, struck, kicked, twisted, bitten or scratched by another person	Bị người khác đập đánh, đá, vặn, cắn, cào
W51	W51	Striking against or bumped into by another person	Bị người khác đánh lại hay húc vào
W52	W52	Crushed, pushed or stepped on by crowd or human stampede	Bị đám đông hay đám người chạy toán loạn ép, đẩy hay dẫm lên
W53	W53	Bitten by rat	Chuột cắn
W54	W54	Bitten or struck by dog	Bị chó cắn, đả thương
W55	W55	Bitten or struck by other mammals	Cắn, đả thương do loài động vật có vú khác
W56	W56	Contact with marine animal	Tiếp xúc với động vật có vú ở dưới nước
W57	W57	Bitten or stung by nonvenomous insect and other nonvenomous arthropods	Bị côn trùng không có nọc và các loài tiết túc không có nọc độc cắn hay đốt
W58	W58	Bitten or struck by crocodile or alligator	Bị cá sấu, cá sấu Mỹ cắn hay đả thương
W59	W59	Bitten or crushed by other reptiles	Bị loài bò sát khác cắn hay kẹp
W60	W60	Contact with plant thorns and spines and sharp leaves	Tiếp xúc với cây gai, gai, lá nhọn
W64	W64	Exposure to other and unspecified animate mechanical forces	Bị ảnh hưởng của lực cơ học không xác định do chuyển động
W65	W65	Drowning and submersion while in bath-tub	Ngã xuống nước, ngập nước khi ở trong bồn tắm
W66	W66	Drowning and submersion following fall into bath-tub	Ngã xuống nước, ngập nước sau khi ngã vào bồn tắm
W67	W67	Drowning and submersion while in swimming-pool	Ngã xuống nước, ngập nước khi ở bể bơi
W68	W68	Drowning and submersion following fall into swimming-pool	NXN hay NN sau khi ngã vào bể bơi
W69	W69	Drowning and submersion while in natural water	Ngã xuống nước, ngập nước khi ở trong nước tự nhiên
W70	W70	Drowning and submersion following fall into natural water	Ngã xuống nước, ngập nước sau khi ngã xuống nước tự nhiên
W73	W73	Other specified drowning and submersion	Ngã xuống nước, ngập nước khác có rõ đặc điểm
W74	W74	Unspecified drowning and submersion	Ngã xuống nước, ngập nước không rõ đặc điểm
W75	W75	Accidental suffocation and strangulation in bed	Tai nạn ngạt thở, nghẹt thở trên giường
W76	W76	Other accidental hanging and strangulation	Tai nạn treo và thắt nghẹt khác
W77	W77	Threat to breathing due to cave-in, falling earth and other substances	Đe dọa thở do sụt đất, đất rơi và các chất khác
W78	W78	Inhalation of gastric contents	Hít phải chất chứa trong dạ dày
W79	W79	Inhalation and ingestion of food causing obstruction of respiratory tract	Hít và nuốt thức ăn gây tắc đường hô hấp
W80	W80	Inhalation and ingestion of other objects causing obstruction of respiratory tract	Hít và nuốt vật khác gây tắc đường thở
W81	W81	Confined to or trapped in a low-oxygen environment	Bị nhốt, mắc bẫy trong môi trường oxy thấp
W83	W83	Other specified threats to breathing	Các đe dọa thở khác, biết đặc điểm
W84	W84	Unspecified threat to breathing	Đe dọa thở không rõ đặc điểm
W85	W85	Exposure to electric transmission lines	Phơi nhiễm dây tải địên
W86	W86	Exposure to other specified electric current	Phơi nhiễm dòng điện biết rõ đặc điểm khác
W87	W87	Exposure to unspecified electric current	Phơi nhiễm dòng điện không rõ đặc điểm
W88	W88	Exposure to ionizing radiation	Phơi nhiễm tia xạ ion hóa
W89	W89	Exposure to man-made visible and ultraviolet light	Phơi nhiễm ánh sáng nhìn thấy nhân tạo và ánh sáng cực tím
W90	W90	Exposure to other nonionizing radiation	Phơi nhiễm tia xạ ion hóa khác
W91	W91	Exposure to unspecified type of radiation	Phơi nhiễm tia xạ không rõ đặc điểm
W92	W92	Exposure to excessive heat of man-made origin	Phơi nhiễm nhiệt độ cao quá mức do con người tạo ra
W93	W93	Exposure to excessive cold of man-made origin	Phơi nhiễm nhiệt lạnh quá mức do con người tạo ra
W94	W94	Exposure to high and low air pressure and changes in air pressure	Phơi nhiễm không khí cao áp, hạ áp và thay đổi áp lực
W99	W99	Exposure to other and unspecified man-made environmental factors	Phơi nhiễm với các yếu tố môi trường không đặc hiệu khác do con người tạo ra
X00	X00	Exposure to uncontrolled fire in building or structure	Phơi nhiễm cháy không kiểm soát được ở tòa nhà hay cấu trúc
X01	X01	Exposure to uncontrolled fire, not in building or structure	Phơi nhiễm cháy không kiểm soát được không phải từ nhà hay cấu trúc
X02	X02	Exposure to controlled fire in building or structure	Phơi nhiễm cháy nhà hay cấu trúc kiểm soát được
